
12062,16-11-2018 18:52,Vegetable Rice,3,3.95,5
12060,16-11-2018 18:41,French Fries,1,3.95,6
12057,16-11-2018 18:23,Onion Bhajee,1,3.95,9
12053,16-11-2018 17:50,Saag Rice,1,3.95,8
12052,16-11-2018 17:48,Masala Sauce,1,3.95,6
12051,16-11-2018 17:47,Mushroom Rice,1,3.95,7
12050,16-11-2018 17:39,Meat Samosa,1,3.95,6
12048,16-11-2018 16:57,Special Fried Rice,1,3.95,4
12047,16-11-2018 16:45,Mushroom Rice,1,3.95,6
12047,16-11-2018 16:45,French Fries,1,3.95,6
12042,15-11-2018 18:56,Meat Samosa,1,3.95,8
12042,15-11-2018 18:56,Onion Bhajee,1,3.95,8
12038,15-11-2018 18:31,Meat Samosa,1,3.95,10
12037,15-11-2018 17:45,Egg Rice,1,3.95,3
12036,15-11-2018 15:57,Onion Bhajee,1,3.95,8
12036,15-11-2018 15:57,Mushroom Rice,1,3.95,8
12025,14-11-2018 12:01,Vegetable Rice,1,3.95,7
12025,14-11-2018 12:01,Saag Rice,1,3.95,7
12021,13-11-2018 19:14,French Fries,1,3.95,7
12014,12-11-2018 20:35,Mushroom Rice,1,3.95,5
12011,12-11-2018 18:27,Lemon Rice,1,3.95,9
12008,12-11-2018 17:49,Keema Rice,3,3.95,6
11996,11-11-2018 18:30,Meat Samosa,1,3.95,9
11993,11-11-2018 17:28,Mushroom Rice,1,3.95,6
11991,11-11-2018 17:07,Onion Bhajee,1,3.95,7
11990,10-11-2018 22:32,Mushroom Rice,1,3.95,6
11987,10-11-2018 21:02,Egg Rice,1,3.95,5
11974,10-11-2018 18:49,French Fries,1,3.95,4
11971,10-11-2018 18:37,Madras Sauce,1,3.95,14
11963,10-11-2018 17:37,Mushroom Rice,1,3.95,9
11962,10-11-2018 17:33,Meat Samosa,1,3.95,3
11960,10-11-2018 17:15,COBRA (330ML),2,3.95,6
11957,09-11-2018 21:48,Meat Samosa,1,3.95,10
11947,09-11-2018 18:47,Onion Bhajee,1,3.95,5
11946,09-11-2018 18:29,Meat Samosa,1,3.95,5
11946,09-11-2018 18:29,Mushroom Rice,1,3.95,5
11922,07-11-2018 18:19,Onion Bhajee,1,3.95,4
11909,06-11-2018 20:01,Meat Samosa,1,3.95,4
11906,06-11-2018 18:37,Mushroom Rice,1,3.95,8
11898,05-11-2018 19:17,Onion Bhajee,1,3.95,7
11896,05-11-2018 18:45,Korma Sauce,1,3.95,6
11895,05-11-2018 18:37,Onion Bhajee,1,3.95,5
11890,04-11-2018 19:25,Mushroom Rice,1,3.95,9
11889,04-11-2018 19:07,French Fries,1,3.95,5
11885,04-11-2018 18:17,Onion Bhajee,1,3.95,5
11881,04-11-2018 17:31,COBRA (330ML),1,3.95,3
11874,03-11-2018 20:24,Bengal Salad,1,3.95,3
11871,03-11-2018 18:59,Meat Samosa,1,3.95,7
11870,03-11-2018 18:56,Onion Bhajee,1,3.95,5
11863,03-11-2018 18:02,Onion Bhajee,1,3.95,5
11851,02-11-2018 21:06,French Fries,1,3.95,6
11846,02-11-2018 19:39,Garlic Rice,1,3.95,8
11839,02-11-2018 19:02,French Fries,1,3.95,8
11837,02-11-2018 18:46,Meat Samosa,1,3.95,9
11837,02-11-2018 18:46,Saag Rice,1,3.95,9
11835,02-11-2018 18:41,Mushroom Rice,3,3.95,5
11835,02-11-2018 18:41,Korma Sauce,1,3.95,5
11829,02-11-2018 16:53,Meat Samosa,1,3.95,6
11826,01-11-2018 21:00,Stuffed Paratha,1,3.95,8
11825,01-11-2018 19:57,Mushroom Rice,1,3.95,7
11825,01-11-2018 19:57,Meat Samosa,2,3.95,7
11816,01-11-2018 17:20,Meat Samosa,1,3.95,4
11814,31-10-2018 22:57,Meat Samosa,1,3.95,4
11813,31-10-2018 20:52,Special Fried Rice,1,3.95,4
11806,31-10-2018 13:06,Meat Samosa,1,3.95,6
11804,30-10-2018 22:11,French Fries,1,3.95,10
11795,29-10-2018 17:53,Egg Rice,1,3.95,7
11785,28-10-2018 18:27,Mushroom Rice,1,3.95,4
11784,28-10-2018 18:20,Meat Samosa,1,3.95,5
11782,28-10-2018 18:11,Special Fried Rice,1,3.95,7
11780,28-10-2018 18:01,Mushroom Rice,1,3.95,6
11776,28-10-2018 16:37,Onion Bhajee,1,3.95,8
11774,28-10-2018 13:32,Madras Sauce,1,3.95,4
11773,27-10-2018 21:49,Masala Sauce,1,3.95,8
11760,27-10-2018 18:34,Meat Samosa,1,3.95,6
11757,27-10-2018 18:05,Onion Bhajee,1,3.95,5
11741,26-10-2018 19:44,Onion Bhajee,2,3.95,11
11739,26-10-2018 19:39,Garlic Rice,1,3.95,7
11735,26-10-2018 19:21,Onion Bhajee,1,3.95,4
11728,26-10-2018 17:40,Onion Bhajee,1,3.95,5
11725,26-10-2018 11:52,French Fries,1,3.95,16
11709,23-10-2018 18:18,Special Fried Rice,1,3.95,5
11708,23-10-2018 17:37,Korma Sauce,1,3.95,6
11707,23-10-2018 14:44,Stuffed Paratha,1,3.95,8
11703,22-10-2018 18:49,Saag Rice,1,3.95,4
11690,21-10-2018 13:43,Special Fried Rice,1,3.95,4
11690,21-10-2018 13:43,Vegetable Rice,1,3.95,4
11688,21-10-2018 11:35,Mushroom Rice,1,3.95,4
11685,20-10-2018 21:08,French Fries,1,3.95,6
11684,20-10-2018 21:00,Meat Samosa,1,3.95,3
11680,20-10-2018 19:18,Keema Rice,1,3.95,5
11676,20-10-2018 19:04,Onion Bhajee,1,3.95,5
11674,20-10-2018 18:43,COBRA (330ML),2,3.95,7
11670,20-10-2018 17:54,Dhansak Sauce,1,3.95,13
11666,20-10-2018 17:30,Korma Sauce,1,3.95,8
11666,20-10-2018 17:30,Meat Samosa,1,3.95,8
11654,19-10-2018 18:48,Onion Bhajee,1,3.95,3
11650,19-10-2018 18:31,Saag Rice,1,3.95,13
11648,19-10-2018 18:30,Meat Samosa,1,3.95,6
11645,19-10-2018 18:07,Meat Samosa,1,3.95,8
11644,19-10-2018 17:46,Meat Samosa,1,3.95,9
11644,19-10-2018 17:46,Keema Rice,1,3.95,9
11641,19-10-2018 17:28,Onion Bhajee,1,3.95,7
11639,19-10-2018 13:55,Special Fried Rice,1,3.95,7
11630,18-10-2018 19:18,Garlic Rice,2,3.95,7
11627,18-10-2018 19:03,Egg Paratha,1,3.95,9
11620,17-10-2018 18:31,Saag Rice,1,3.95,9
11609,16-10-2018 19:36,Mushroom Rice,2,3.95,4
11604,16-10-2018 17:39,Bengal Salad,1,3.95,8
11597,14-10-2018 20:44,Onion Bhajee,1,3.95,4
11596,14-10-2018 19:43,Egg Rice,1,3.95,3
11594,14-10-2018 18:48,Masala Sauce,1,3.95,5
11590,14-10-2018 18:25,Egg Rice,1,3.95,6
11589,14-10-2018 18:23,Egg Rice,1,3.95,6
11583,13-10-2018 22:46,Stuffed Paratha,2,3.95,4
11574,13-10-2018 19:03,French Fries,1,3.95,5
11570,13-10-2018 18:35,Vegetable Rice,1,3.95,9
11569,13-10-2018 17:55,Korma Sauce,1,3.95,4
11565,13-10-2018 17:41,Onion Bhajee,1,3.95,6
11562,13-10-2018 17:31,Onion Bhajee,1,3.95,6
11556,12-10-2018 20:20,Meat Samosa,1,3.95,7
11529,11-10-2018 18:50,Meat Samosa,2,3.95,10
11529,11-10-2018 18:50,French Fries,1,3.95,10
11529,11-10-2018 18:50,Saag Rice,1,3.95,10
11524,11-10-2018 17:21,Onion Bhajee,1,3.95,7
11523,11-10-2018 17:09,Special Fried Rice,1,3.95,4
11521,10-10-2018 21:11,Mushroom Rice,1,3.95,8
11514,10-10-2018 18:13,Perrier Water (750ml),1,3.95,3
11510,09-10-2018 20:51,Special Fried Rice,2,3.95,5
11492,07-10-2018 19:31,Mushroom Rice,2,3.95,6
11488,07-10-2018 18:28,Stuffed Paratha,1,3.95,9
11484,07-10-2018 17:49,Onion Bhajee,1,3.95,7
11483,07-10-2018 17:14,Mushroom Rice,1,3.95,5
11476,06-10-2018 21:53,Egg Rice,1,3.95,4
11474,06-10-2018 20:11,Mushroom Rice,1,3.95,4
11473,06-10-2018 19:36,Onion Bhajee,1,3.95,5
11453,05-10-2018 21:14,Vegetable Rice,1,3.95,4
11453,05-10-2018 21:14,Special Fried Rice,1,3.95,4
11452,05-10-2018 20:55,Mushroom Rice,1,3.95,4
11450,05-10-2018 19:51,Onion Bhajee,1,3.95,7
11449,05-10-2018 19:36,Masala Sauce,1,3.95,8
11437,05-10-2018 16:58,Onion Bhajee,1,3.95,5
11427,04-10-2018 12:46,Garlic Rice,1,3.95,5
11425,03-10-2018 20:47,Special Fried Rice,1,3.95,4
11425,03-10-2018 20:47,Vegetable Rice,1,3.95,4
11422,03-10-2018 18:50,Onion Bhajee,1,3.95,5
11419,03-10-2018 18:29,Onion Bhajee,2,3.95,7
11417,03-10-2018 18:06,Onion Bhajee,1,3.95,6
11416,03-10-2018 17:38,Mushroom Rice,1,3.95,9
11414,02-10-2018 20:09,Onion Rice,1,3.95,5
11410,02-10-2018 18:00,Saag Rice,1,3.95,5
11410,02-10-2018 18:00,Keema Rice,1,3.95,5
11409,01-10-2018 19:21,Mushroom Rice,2,3.95,6
11408,01-10-2018 19:18,Meat Samosa,1,3.95,5
11408,01-10-2018 19:18,Mushroom Rice,1,3.95,5
11402,30-09-2018 21:01,Meat Samosa,1,3.95,3
11390,30-09-2018 16:12,Meat Samosa,1,3.95,7
11389,30-09-2018 13:00,Madras Sauce,1,3.95,4
11386,29-09-2018 21:26,Onion Bhajee,1,3.95,7
11380,29-09-2018 19:37,Masala Sauce,1,3.95,6
11379,29-09-2018 19:26,Meat Samosa,1,3.95,9
11372,29-09-2018 18:41,Masala Sauce,1,3.95,9
11371,29-09-2018 18:40,Onion Bhajee,1,3.95,4
11370,29-09-2018 18:39,Mushroom Rice,1,3.95,8
11368,29-09-2018 17:50,Stuffed Paratha,1,3.95,11
11368,29-09-2018 17:50,Mushroom Rice,1,3.95,11
11364,29-09-2018 17:11,Masala Sauce,1,3.95,5
11362,29-09-2018 17:00,Onion Bhajee,1,3.95,7
11359,28-09-2018 22:08,Onion Bhajee,1,3.95,4
11352,28-09-2018 19:58,Onion Bhajee,1,3.95,7
11352,28-09-2018 19:58,Madras Sauce,1,3.95,7
11350,28-09-2018 19:49,Meat Samosa,1,3.95,9
11346,28-09-2018 19:26,Mushroom Rice,1,3.95,5
11342,28-09-2018 18:50,Meat Samosa,1,3.95,6
11337,28-09-2018 18:06,Mushroom Rice,1,3.95,8
11335,28-09-2018 17:28,Special Fried Rice,1,3.95,4
11324,27-09-2018 17:06,Onion Bhajee,2,3.95,9
11321,26-09-2018 20:03,Onion Bhajee,1,3.95,8
11315,25-09-2018 18:21,Masala Sauce,1,3.95,8
11308,24-09-2018 18:13,Vegetable Rice,3,3.95,3
11300,23-09-2018 19:58,Special Fried Rice,1,3.95,5
11298,23-09-2018 19:12,Meat Samosa,1,3.95,5
11293,23-09-2018 17:55,Masala Sauce,1,3.95,6
11287,23-09-2018 12:19,Special Fried Rice,1,3.95,4
11285,22-09-2018 20:48,Onion Rice,1,3.95,6
11284,22-09-2018 20:40,Special Fried Rice,1,3.95,11
11273,22-09-2018 18:47,Meat Samosa,1,3.95,10
11266,22-09-2018 18:24,Onion Bhajee,1,3.95,6
11264,22-09-2018 18:21,Onion Bhajee,2,3.95,8
11262,22-09-2018 17:59,Meat Samosa,1,3.95,9
11255,22-09-2018 15:29,Onion Bhajee,1,3.95,3
11249,21-09-2018 19:50,Mushroom Rice,1,3.95,7
11246,21-09-2018 19:08,Mushroom Rice,1,3.95,6
11239,21-09-2018 17:23,Onion Bhajee,1,3.95,3
11235,21-09-2018 11:11,Special Fried Rice,1,3.95,5
11230,20-09-2018 19:45,Onion Bhajee,1,3.95,5
11227,20-09-2018 18:49,Curry Sauce,1,3.95,6
11215,19-09-2018 13:06,Special Fried Rice,1,3.95,4
11215,19-09-2018 13:06,Vegetable Rice,1,3.95,4
11210,18-09-2018 20:25,COBRA (330ML),1,3.95,3
11208,18-09-2018 19:31,Garlic Rice,1,3.95,15
11202,18-09-2018 16:11,Stuffed Paratha,1,3.95,11
11179,16-09-2018 18:07,Onion Bhajee,1,3.95,11
11177,16-09-2018 17:46,Mushroom Rice,1,3.95,7
11174,15-09-2018 20:33,Onion Bhajee,1,3.95,7
11173,15-09-2018 20:25,Onion Bhajee,1,3.95,9
11173,15-09-2018 20:25,Mushroom Rice,1,3.95,9
11164,15-09-2018 19:01,French Fries,1,3.95,21
11163,15-09-2018 18:59,Meat Samosa,2,3.95,7
11153,15-09-2018 17:39,Mushroom Rice,1,3.95,6
11138,14-09-2018 19:27,Keema Rice,2,3.95,6
11122,14-09-2018 17:28,Korma Sauce,1,3.95,7
11117,14-09-2018 16:35,Onion Bhajee,2,3.95,6
11114,13-09-2018 19:40,Mushroom Rice,2,3.95,6
11109,13-09-2018 17:11,French Fries,1,3.95,9
11107,12-09-2018 19:58,Onion Bhajee,1,3.95,7
11107,12-09-2018 19:58,Garlic Rice,1,3.95,7
11105,12-09-2018 19:55,Mushroom Rice,1,3.95,4
11092,11-09-2018 18:55,Masala Sauce,1,3.95,6
11091,11-09-2018 18:23,Keema Rice,1,3.95,11
11086,10-09-2018 19:09,Masala Sauce,1,3.95,16
11082,09-09-2018 20:18,Onion Bhajee,1,3.95,7
11075,09-09-2018 18:14,Meat Samosa,1,3.95,10
11073,09-09-2018 17:34,Keema Rice,1,3.95,5
11071,09-09-2018 17:28,Meat Samosa,1,3.95,7
11071,09-09-2018 17:28,Korma Sauce,1,3.95,7
11059,08-09-2018 19:41,Onion Bhajee,1,3.95,6
11058,08-09-2018 19:37,Mushroom Rice,1,3.95,4
11055,08-09-2018 19:13,Onion Bhajee,1,3.95,9
11046,08-09-2018 17:16,Meat Samosa,1,3.95,8
11044,08-09-2018 13:35,Onion Bhajee,1,3.95,9
11041,07-09-2018 20:26,Onion Bhajee,1,3.95,9
11039,07-09-2018 20:15,Garlic Rice,1,3.95,7
11037,07-09-2018 19:56,Special Fried Rice,1,3.95,7
11035,07-09-2018 19:45,Mushroom Rice,1,3.95,4
11034,07-09-2018 19:44,Mushroom Rice,1,3.95,8
11031,07-09-2018 19:18,Special Fried Rice,1,3.95,11
11023,07-09-2018 17:45,Onion Bhajee,2,3.95,12
11023,07-09-2018 17:45,Lemon Rice,1,3.95,12
11018,06-09-2018 18:31,Mushroom Rice,1,3.95,5
11013,06-09-2018 17:29,Special Fried Rice,1,3.95,6
11010,05-09-2018 20:09,Garlic Rice,1,3.95,6
11010,05-09-2018 20:09,Madras Sauce,1,3.95,6
11003,05-09-2018 18:09,Meat Samosa,1,3.95,8
11003,05-09-2018 18:09,COBRA (330ML),1,3.95,8
10997,04-09-2018 19:48,Onion Bhajee,1,3.95,3
10973,02-09-2018 18:50,Onion Bhajee,1,3.95,4
10965,01-09-2018 20:40,Lemon Rice,1,3.95,12
10959,01-09-2018 18:36,Onion Rice,1,3.95,7
10955,31-08-2018 20:12,Onion Bhajee,1,3.95,5
10952,31-08-2018 19:19,Onion Bhajee,1,3.95,7
10950,31-08-2018 19:04,Onion Bhajee,1,3.95,3
10945,31-08-2018 17:39,Korma Sauce,1,3.95,9
10941,30-08-2018 21:11,Mushroom Rice,1,3.95,4
10925,29-08-2018 19:59,Meat Samosa,1,3.95,4
10920,29-08-2018 19:39,Special Fried Rice,1,3.95,5
10917,29-08-2018 18:51,Mushroom Rice,1,3.95,12
10915,29-08-2018 16:41,Egg Rice,1,3.95,3
10912,28-08-2018 20:05,Curry Sauce,2,3.95,5
10909,28-08-2018 19:12,Lemon Rice,1,3.95,5
10908,28-08-2018 18:15,Onion Rice,1,3.95,5
10905,28-08-2018 17:29,Meat Samosa,1,3.95,6
10905,28-08-2018 17:29,Onion Bhajee,1,3.95,6
10894,27-08-2018 18:38,Onion Bhajee,2,3.95,8
10883,27-08-2018 12:09,Onion Rice,1,3.95,6
10882,26-08-2018 21:36,Onion Bhajee,1,3.95,5
10872,26-08-2018 18:30,Masala Sauce,1,3.95,6
10864,25-08-2018 20:06,Onion Bhajee,1,3.95,11
10857,25-08-2018 18:58,Onion Bhajee,1,3.95,5
10856,25-08-2018 18:55,Onion Rice,1,3.95,4
10853,25-08-2018 18:29,Meat Samosa,1,3.95,8
10853,25-08-2018 18:29,Garlic Rice,1,3.95,8
10844,24-08-2018 20:47,Onion Bhajee,1,3.95,8
10844,24-08-2018 20:47,Meat Samosa,1,3.95,8
10836,24-08-2018 18:52,Meat Samosa,1,3.95,7
10835,24-08-2018 18:48,Onion Bhajee,1,3.95,10
10834,24-08-2018 18:43,Onion Bhajee,1,3.95,16
10834,24-08-2018 18:43,Korma Sauce,1,3.95,16
10833,24-08-2018 18:25,Meat Samosa,1,3.95,7
10833,24-08-2018 18:25,Onion Bhajee,1,3.95,7
10828,24-08-2018 16:53,Curry Sauce,2,3.95,3
10822,23-08-2018 19:16,Garlic Rice,1,3.95,8
10813,22-08-2018 19:15,Mushroom Rice,1,3.95,4
10810,22-08-2018 18:26,Vegetable Rice,1,3.95,6
10809,22-08-2018 18:08,Korma Sauce,1,3.95,6
10797,21-08-2018 18:16,French Fries,1,3.95,6
10793,20-08-2018 20:33,Curry Sauce,2,3.95,5
10788,20-08-2018 18:35,Onion Bhajee,1,3.95,8
10785,20-08-2018 18:15,Lemon Rice,1,3.95,7
10778,19-08-2018 20:11,Egg Rice,1,3.95,7
10773,19-08-2018 18:24,Lemon Rice,1,3.95,4
10770,19-08-2018 18:12,Special Fried Rice,2,3.95,6
10769,19-08-2018 17:33,Mushroom Rice,1,3.95,4
10767,19-08-2018 17:09,Mushroom Rice,1,3.95,7
10758,18-08-2018 19:56,Vindaloo Sauce,1,3.95,5
10757,18-08-2018 19:51,Onion Bhajee,1,3.95,6
10746,18-08-2018 17:55,Onion Bhajee,1,3.95,6
10745,18-08-2018 17:45,Meat Samosa,1,3.95,7
10730,17-08-2018 19:25,Onion Bhajee,1,3.95,5
10718,17-08-2018 15:56,Special Fried Rice,1,3.95,4
10686,13-08-2018 18:04,Onion Rice,1,3.95,5
10678,12-08-2018 18:15,Onion Bhajee,1,3.95,5
10668,12-08-2018 17:24,Meat Samosa,1,3.95,1
10663,12-08-2018 15:24,Onion Bhajee,1,3.95,10
10662,12-08-2018 15:20,Onion Bhajee,1,3.95,9
10660,11-08-2018 20:09,Onion Bhajee,1,3.95,7
10660,11-08-2018 20:09,French Fries,1,3.95,7
10656,11-08-2018 19:35,Saag Rice,1,3.95,5
10653,11-08-2018 19:18,Saag Rice,1,3.95,8
10652,11-08-2018 19:16,Onion Bhajee,1,3.95,9
10649,11-08-2018 18:51,Onion Bhajee,1,3.95,5
10648,11-08-2018 18:47,Mushroom Rice,1,3.95,4
10647,11-08-2018 18:32,Mushroom Rice,1,3.95,6
10642,11-08-2018 17:17,Egg Rice,1,3.95,7
10641,11-08-2018 17:11,Stuffed Paratha,1,3.95,11
10641,11-08-2018 17:11,Masala Sauce,1,3.95,11
10640,11-08-2018 16:55,Onion Bhajee,1,3.95,7
10640,11-08-2018 16:55,Curry Sauce,1,3.95,7
10639,11-08-2018 08:24,Mushroom Rice,1,3.95,4
10636,10-08-2018 20:29,Egg Rice,1,3.95,7
10626,10-08-2018 17:51,Meat Samosa,1,3.95,7
10626,10-08-2018 17:51,Korma Sauce,1,3.95,7
10624,10-08-2018 16:44,Special Fried Rice,1,3.95,6
10617,09-08-2018 18:21,Onion Bhajee,1,3.95,8
10613,08-08-2018 20:17,Mushroom Rice,1,3.95,4
10613,08-08-2018 20:17,Madras Sauce,1,3.95,4
10611,08-08-2018 19:16,Mushroom Rice,1,3.95,7
10597,07-08-2018 18:40,Onion Bhajee,1,3.95,12
10581,05-08-2018 17:37,Special Fried Rice,1,3.95,3
10576,05-08-2018 13:41,Egg Rice,1,3.95,3
10567,04-08-2018 17:49,Dhansak Sauce,1,3.95,6
10567,04-08-2018 17:49,Madras Sauce,1,3.95,6
10566,04-08-2018 17:39,Vegetable Rice,1,3.95,3
10565,04-08-2018 17:31,Korma Sauce,1,3.95,10
10564,04-08-2018 17:26,Meat Samosa,2,3.95,7
10548,03-08-2018 18:05,Meat Samosa,1,3.95,10
10548,03-08-2018 18:05,Onion Bhajee,2,3.95,10
10542,02-08-2018 19:34,Meat Samosa,1,3.95,4
10541,02-08-2018 19:29,Egg Paratha,1,3.95,4
10541,02-08-2018 19:29,Special Fried Rice,1,3.95,4
10535,01-08-2018 21:24,Onion Bhajee,1,3.95,4
10534,01-08-2018 21:18,Masala Sauce,1,3.95,9
10520,31-07-2018 19:07,Onion Bhajee,1,3.95,5
10519,31-07-2018 19:07,Egg Paratha,1,3.95,3
10518,31-07-2018 17:43,Mushroom Rice,1,3.95,6
10515,30-07-2018 19:38,Mushroom Rice,1,3.95,6
10500,29-07-2018 18:19,Mushroom Rice,1,3.95,5
10499,29-07-2018 18:12,Keema Rice,1,3.95,6
10496,29-07-2018 17:37,Onion Bhajee,1,3.95,8
10492,29-07-2018 12:43,Vegetable Rice,1,3.95,5
10489,28-07-2018 20:42,Mushroom Rice,1,3.95,6
10486,28-07-2018 19:41,Mushroom Rice,1,3.95,7
10478,28-07-2018 19:07,Onion Bhajee,1,3.95,5
10474,28-07-2018 18:18,Stuffed Paratha,1,3.95,8
10471,28-07-2018 17:38,Madras Sauce,1,3.95,6
10461,27-07-2018 20:02,Onion Bhajee,1,3.95,6
10455,27-07-2018 18:39,Onion Bhajee,1,3.95,4
10450,27-07-2018 17:51,Mushroom Rice,1,3.95,6
10443,26-07-2018 21:27,Korma Sauce,1,3.95,3
10433,26-07-2018 17:47,Onion Bhajee,1,3.95,11
10428,25-07-2018 21:30,Meat Samosa,1,3.95,6
10422,25-07-2018 19:39,Lemon Rice,1,3.95,6
10415,24-07-2018 22:31,French Fries,1,3.95,4
10414,24-07-2018 20:42,Special Fried Rice,2,3.95,3
10414,24-07-2018 20:42,Keema Rice,1,3.95,3
10412,24-07-2018 19:43,Mushroom Rice,1,3.95,3
10405,24-07-2018 17:24,Vegetable Rice,1,3.95,1
10404,24-07-2018 17:03,Mushroom Rice,1,3.95,5
10402,23-07-2018 18:50,Vegetable Rice,1,3.95,11
10393,22-07-2018 17:32,Meat Samosa,1,3.95,7
10393,22-07-2018 17:32,Keema Rice,1,3.95,7
10391,21-07-2018 21:37,Special Fried Rice,2,3.95,5
10381,21-07-2018 18:20,Mushroom Rice,1,3.95,7
10368,20-07-2018 18:27,Mushroom Rice,1,3.95,5
10367,20-07-2018 18:26,Mushroom Rice,1,3.95,8
10358,19-07-2018 20:06,Lemon Rice,1,3.95,5
10353,19-07-2018 17:20,Keema Rice,1,3.95,5
10351,19-07-2018 16:51,Mushroom Rice,1,3.95,4
10344,18-07-2018 18:35,Mushroom Rice,1,3.95,8
10340,18-07-2018 18:01,Korma Sauce,1,3.95,14
10340,18-07-2018 18:01,Vindaloo Sauce,1,3.95,14
10340,18-07-2018 18:01,Keema Rice,1,3.95,14
10340,18-07-2018 18:01,Masala Sauce,1,3.95,14
10340,18-07-2018 18:01,Egg Paratha,1,3.95,14
10339,18-07-2018 17:28,Meat Samosa,1,3.95,6
10339,18-07-2018 17:28,Onion Bhajee,1,3.95,6
10335,18-07-2018 13:05,Vindaloo Sauce,1,3.95,5
10334,18-07-2018 12:21,Onion Bhajee,1,3.95,5
10334,18-07-2018 12:21,Still Water (750ml),1,3.95,5
10329,17-07-2018 17:07,French Fries,1,3.95,6
10319,15-07-2018 17:49,Meat Samosa,1,3.95,6
10318,15-07-2018 17:45,Onion Bhajee,1,3.95,5
10317,15-07-2018 13:49,Meat Samosa,1,3.95,3
10307,14-07-2018 18:55,Onion Bhajee,1,3.95,8
10305,14-07-2018 18:46,Onion Bhajee,1,3.95,5
10297,14-07-2018 15:39,Egg Rice,3,3.95,4
10292,13-07-2018 19:34,French Fries,1,3.95,6
10291,13-07-2018 19:34,Madras Sauce,1,3.95,8
10287,13-07-2018 18:44,Special Fried Rice,1,3.95,3
10284,13-07-2018 18:31,Onion Bhajee,2,3.95,15
10284,13-07-2018 18:31,Dhansak Sauce,1,3.95,15
10282,13-07-2018 17:53,Onion Bhajee,1,3.95,7
10277,13-07-2018 13:36,Stuffed Paratha,1,3.95,4
10271,12-07-2018 18:40,French Fries,1,3.95,12
10262,11-07-2018 18:49,Meat Samosa,1,3.95,6
10260,11-07-2018 17:27,Vegetable Rice,1,3.95,4
10258,11-07-2018 17:14,Onion Bhajee,1,3.95,10
10248,10-07-2018 17:19,Mushroom Rice,1,3.95,6
10245,09-07-2018 20:58,Onion Bhajee,1,3.95,7
10241,08-07-2018 21:10,Vindaloo Sauce,1,3.95,7
10237,08-07-2018 18:56,Mushroom Rice,1,3.95,8
10236,08-07-2018 18:19,Onion Bhajee,1,3.95,7
10231,07-07-2018 20:36,Onion Bhajee,1,3.95,13
10230,07-07-2018 19:50,Onion Bhajee,1,3.95,8
10223,07-07-2018 18:08,Onion Bhajee,1,3.95,6
10222,07-07-2018 17:59,Onion Bhajee,1,3.95,6
10218,07-07-2018 16:40,Meat Samosa,2,3.95,3
10218,07-07-2018 16:40,Keema Rice,1,3.95,3
10216,06-07-2018 22:31,Onion Bhajee,1,3.95,5
10210,06-07-2018 21:32,Lemon Rice,1,3.95,12
10204,06-07-2018 19:39,Onion Bhajee,1,3.95,10
10196,06-07-2018 17:29,Onion Bhajee,1,3.95,4
10194,05-07-2018 20:58,Special Fried Rice,1,3.95,5
10186,05-07-2018 17:59,Egg Rice,1,3.95,4
10181,04-07-2018 18:54,Bengal Salad,1,3.95,5
10180,04-07-2018 18:04,Onion Bhajee,1,3.95,5
10177,03-07-2018 20:13,Onion Bhajee,1,3.95,5
10173,03-07-2018 18:24,Onion Bhajee,1,3.95,5
10170,03-07-2018 18:07,Dhansak Sauce,2,3.95,5
10165,02-07-2018 20:05,Dhansak Sauce,1,3.95,9
10163,02-07-2018 19:33,Keema Rice,1,3.95,6
10160,02-07-2018 18:16,Meat Samosa,1,3.95,6
10153,01-07-2018 20:39,Garlic Rice,1,3.95,5
10150,01-07-2018 19:14,Onion Bhajee,1,3.95,7
10150,01-07-2018 19:14,Curry Sauce,1,3.95,7
10150,01-07-2018 19:14,Special Fried Rice,1,3.95,7
10145,01-07-2018 18:01,Onion Bhajee,1,3.95,4
10143,01-07-2018 17:47,Dhansak Sauce,1,3.95,6
10141,01-07-2018 17:29,Meat Samosa,1,3.95,1
10140,01-07-2018 16:49,Lemon Rice,1,3.95,8
10139,01-07-2018 16:48,Mushroom Rice,1,3.95,4
10131,01-07-2018 10:44,Madras Sauce,1,3.95,14
10130,01-07-2018 10:33,Dhansak Sauce,1,3.95,13
10130,01-07-2018 10:33,Madras Sauce,1,3.95,13
10127,30-06-2018 19:10,Mushroom Rice,1,3.95,9
10120,30-06-2018 18:36,Stuffed Paratha,1,3.95,12
10113,29-06-2018 18:55,Onion Bhajee,1,3.95,8
10113,29-06-2018 18:55,Mushroom Rice,1,3.95,8
10112,29-06-2018 18:48,Korma Sauce,1,3.95,7
10102,28-06-2018 18:57,Mushroom Rice,1,3.95,7
10089,27-06-2018 19:40,French Fries,1,3.95,7
10087,27-06-2018 17:49,Bengal Salad,1,3.95,8
10086,27-06-2018 09:58,Onion Bhajee,1,3.95,11
10081,26-06-2018 17:13,Egg Paratha,1,3.95,4
10077,25-06-2018 19:22,Egg Rice,1,3.95,9
10077,25-06-2018 19:22,COBRA (330ML),1,3.95,9
10075,25-06-2018 19:06,Onion Bhajee,1,3.95,7
10071,24-06-2018 21:23,French Fries,1,3.95,6
10063,24-06-2018 17:36,Madras Sauce,1,3.95,6
10047,23-06-2018 19:16,Onion Bhajee,1,3.95,6
